,caixa_equivalentes_caixa,ativo_total,divida_curto_prazo,divida_longo_prazo,divida_bruta,divida_liquida,patrimonio_liquido,valor_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,total,datas,tic
24,10.94,5450.0,126.25,2140.0,2260.0,2250.0,1520.0,17.29,87.889.000,0,87.889.000,30/09/2019,IGTI3
25,22.02,5400.0,145.64,2130.0,2280.0,2260.0,1480.0,16.85,87.889.000,0,87.889.000,30/06/2019,IGTI3
26,13.29,5360.0,123.3,2140.0,2260.0,2250.0,1470.0,16.68,87.889.000,0,87.889.000,31/03/2019,IGTI3
27,24.3,5390.0,131.53,2200.0,2330.0,2300.0,1450.0,16.46,87.889.000,0,87.889.000,31/12/2018,IGTI3
28,46.99,5300.0,272.58,2070.0,2340.0,2290.0,1440.0,16.41,87.889.000,0,87.889.000,30/09/2018,IGTI3
29,42.12,5320.0,279.28,2070.0,2350.0,2310.0,1420.0,16.19,87.889.000,0,87.889.000,30/06/2018,IGTI3
30,49.12,5060.0,255.52,1820.0,2080.0,2030.0,1430.0,16.22,87.889.000,0,87.889.000,31/03/2018,IGTI3
31,52.79,5180.0,230.67,1950.0,2190.0,2130.0,1430.0,16.28,87.892.000,0,87.892.000,31/12/2017,IGTI3
32,41.08,5440.0,287.73,2080.0,2370.0,2330.0,1430.0,15.31,38.577.000,54.794.000,93.371.000,30/09/2017,IGTI3
33,38.27,5230.0,321.5,1830.0,2150.0,2110.0,1410.0,15.12,38.577.000,54.794.000,93.371.000,30/06/2017,IGTI3
34,156.91,5200.0,301.55,1840.0,2140.0,1990.0,1440.0,15.41,38.577.000,54.794.000,93.371.000,31/03/2017,IGTI3
35,186.47,5400.0,359.09,2010.0,2360.0,2180.0,1430.0,15.20,38.578.000,55.487.000,94.065.000,31/12/2016,IGTI3
36,170.9,5370.0,325.73,2060.0,2380.0,2210.0,1420.0,14.75,38.582.000,57.812.000,96.394.000,30/09/2016,IGTI3
37,94.2,5140.0,350.67,1810.0,2160.0,2070.0,1410.0,14.59,38.582.000,57.812.000,96.394.000,30/06/2016,IGTI3
38,135.52,5330.0,359.42,1960.0,2320.0,2180.0,1420.0,1.48,385.823.000,578.116.000,963.939.000,31/03/2016,IGTI3
39,132.88,5440.0,407.34,1960.0,2360.0,2230.0,1430.0,1.48,385.823.000,578.116.000,963.939.000,31/12/2015,IGTI3
40,189.02,5350.0,356.9,1970.0,2330.0,2140.0,1440.0,1.50,385.823.000,578.116.000,963.939.000,30/09/2015,IGTI3
41,83.33,5650.0,379.46,1770.0,2150.0,2060.0,1590.0,1.65,385.823.000,578.116.000,963.939.000,30/06/2015,IGTI3
42,94.33,5660.0,314.81,1810.0,2130.0,2030.0,1590.0,1.65,385.823.000,578.116.000,963.939.000,31/03/2015,IGTI3
43,259.13,5830.0,339.95,2000.0,2340.0,2080.0,1580.0,1.64,385.823.000,578.116.000,963.939.000,31/12/2014,IGTI3
44,246.5,6000.0,309.07,2020.0,2330.0,2080.0,1630.0,1.70,385.823.000,578.116.000,963.939.000,30/09/2014,IGTI3
45,67.25,5770.0,320.98,1810.0,2130.0,2070.0,1630.0,1.69,385.823.000,578.116.000,963.939.000,30/06/2014,IGTI3
46,123.99,5600.0,356.88,1700.0,2060.0,1940.0,1730.0,1.79,385.823.000,578.116.000,963.939.000,31/03/2014,IGTI3
47,279.39,5770.0,341.39,1880.0,2220.0,1940.0,1730.0,1.79,385.823.000,578.116.000,963.939.000,31/12/2013,IGTI3
48,462.54,5680.0,301.08,1840.0,2140.0,1680.0,1720.0,1.78,385.823.000,578.116.000,963.939.000,30/09/2013,IGTI3
49,798.26,5410.0,308.07,1690.0,2000.0,1200.0,1720.0,1.78,385.823.000,578.116.000,963.939.000,30/06/2013,IGTI3
50,1280.0,5280.0,296.7,1850.0,2150.0,864.32,1660.0,1.72,385.823.000,578.116.000,963.939.000,31/03/2013,IGTI3
51,1710.0,16860.0,953.41,7050.0,8010.0,6290.0,1670.0,1.73,385.823.000,578.116.000,963.939.000,31/12/2012,IGTI3
52,2320.0,16780.0,1010.0,6660.0,7670.0,5350.0,1670.0,1.73,385.823.000,578.116.000,963.939.000,30/09/2012,IGTI3
53,2220.0,16360.0,989.81,6700.0,7690.0,5470.0,1600.0,1.66,385.823.000,578.116.000,963.939.000,30/06/2012,IGTI3
54,3700.0,17340.0,1050.0,6810.0,7850.0,4160.0,1760.0,1.82,385.823.000,578.116.000,963.939.000,31/03/2012,IGTI3
55,3160.0,17200.0,1090.0,6160.0,7260.0,4100.0,1670.0,1.73,385.823.000,578.116.000,963.939.000,31/12/2011,IGTI3
56,3090.0,16740.0,1100.0,5660.0,6760.0,3670.0,1730.0,1.80,385.823.000,578.116.000,963.939.000,30/09/2011,IGTI3
57,2960.0,16219.999999999998,942.04,5150.0,6090.0,3130.0,1870.0,1.94,385.823.000,578.116.000,963.939.000,30/06/2011,IGTI3
58,3940.0,16990.0,1030.0,5590.0,6610.0,2670.0,1860.0,1.93,385.823.000,578.116.000,963.939.000,31/03/2011,IGTI3
59,2940.0,20070.0,1810.0,6840.0,8640.0,5710.0,1080.0,1.12,385.823.000,578.116.000,963.939.000,31/12/2010,IGTI3
60,3020.0,20070.0,2030.0,6870.0,8900.0,5880.0,1160.0,1.21,385.823.000,578.116.000,963.939.000,30/09/2010,IGTI3
61,2800.0,20040.0,2800.0,6250.0,9050.0,6240.0,1140.0,1.18,385.823.000,578.116.000,963.939.000,30/06/2010,IGTI3
62,2350.0,19700.0,2320.0,6150.0,8470.0,6120.0,1130.0,1.17,385.823.000,578.116.000,963.939.000,31/03/2010,IGTI3
63,2180.0,15440.0,1780.0,5740.0,7520.0,5340.0,941.84,0.98,385.823.000,578.116.000,963.939.000,31/12/2009,IGTI3
64,1700.0,14710.0,2050.0,5200.0,7250.0,5550.0,845.23,0.88,385.823.000,578.116.000,963.939.000,30/09/2009,IGTI3
65,1740.0,14350.0,1420.0,5970.0,7390.0,5650.0,824.13,0.85,385.823.000,578.116.000,963.939.000,30/06/2009,IGTI3
66,1910.0,14100.0,1290.0,5430.0,6720.0,4810.0,839.2,0.87,385.823.000,578.116.000,963.939.000,31/03/2009,IGTI3
67,2630.0,10930.0,900.34,4740.0,5640.0,3010.0,831.17,0.86,385.823.000,578.116.000,963.939.000,31/12/2008,IGTI3
68,2290.0,10350.0,519.15,4580.0,5100.0,2810.0,856.32,0.89,385.823.000,578.116.000,963.939.000,30/09/2008,IGTI3
69,1860.0,9460.0,1410.0,2640.0,4050.0,2190.0,911.93,0.95,385.823.000,578.116.000,963.939.000,30/06/2008,IGTI3
70,1450.0,5000.0,390.79,1260.0,1650.0,201.37,913.62,0.95,385.823.000,578.116.000,963.939.000,31/03/2008,IGTI3
71,1260.0,4860.0,384.18,1090.0,1480.0,216.61,912.39,0.95,385.823.000,578.116.000,963.939.000,31/12/2007,IGTI3
72,1210.0,4670.0,328.07,1110.0,1440.0,231.38,904.93,0.94,385.823.000,578.116.000,963.939.000,30/09/2007,IGTI3
73,1110.0,4410.0,220.49,1050.0,1270.0,157.58,890.62,0.92,385.823.000,578.116.000,963.939.000,30/06/2007,IGTI3
74,1070.0,4240.0,220.17,894.15,1110.0,44.3,882.35,0.92,385.823.000,578.116.000,963.939.000,31/03/2007,IGTI3
75,571.47,3760.0,263.4,925.03,1190.0,616.96,598.27,0.62,385.823.000,578.116.000,963.939.000,31/12/2006,IGTI3
76,436.26,3590.0,254.47,855.79,1110.0,674.0,588.14,0.61,385.823.000,578.116.000,963.939.000,30/09/2006,IGTI3
77,441.33,3560.0,297.95,866.85,1160.0,723.47,569.37,0.59,385.823.000,578.116.000,963.939.000,30/06/2006,IGTI3
78,609.01,3720.0,416.01,912.91,1330.0,719.92,563.55,0.58,385.823.000,578.116.000,963.939.000,31/03/2006,IGTI3
79,465.63,3650.0,455.02,751.49,1210.0,740.88,557.83,0.58,385.823.000,578.116.000,963.939.000,31/12/2005,IGTI3
80,472.47,3670.0,496.1,856.02,1350.0,879.65,433.08,0.50,344.212.000,515.766.000,859.978.000,30/09/2005,IGTI3
81,461.06,3630.0,463.81,937.59,1400.0,940.34,425.88,0.50,344.212.000,515.766.000,859.978.000,30/06/2005,IGTI3
82,571.24,3760.0,368.07,1090.0,1460.0,886.61,431.84,0.50,344.212.000,515.766.000,859.978.000,31/03/2005,IGTI3
83,631.01,3840.0,368.83,1170.0,1540.0,906.02,426.56,0.50,344.212.000,515.766.000,859.978.000,31/12/2004,IGTI3
84,556.94,3760.0,399.21,1150.0,1550.0,996.67,415.17,0.48,344.212.000,515.766.000,859.978.000,30/09/2004,IGTI3
85,553.71,3770.0,420.99,1200.0,1620.0,1060.0,407.9,0.47,344.212.000,515.766.000,859.978.000,30/06/2004,IGTI3
86,512.92,4030.000000000001,532.92,1200.0,1740.0,1220.0,419.04,0.49,344.212.000,515.766.000,859.978.000,31/03/2004,IGTI3
87,535.42,4140.0,492.17,1230.0,1730.0,1190.0,419.8,0.49,344.212.000,515.766.000,859.978.000,31/12/2003,IGTI3
88,320.65,3900.0,507.67,1130.0,1640.0,1310.0,425.71,0.50,344.212.000,515.766.000,859.978.000,30/09/2003,IGTI3
89,259.35,3870.0,455.27,1190.0,1650.0,1390.0,434.62,0.51,344.212.000,515.766.000,859.978.000,30/06/2003,IGTI3
90,229.81,3960.0,301.96,1260.0,1560.0,1330.0,471.31,0.55,344.212.000,515.766.000,859.978.000,31/03/2003,IGTI3
91,233.34,4010.0,381.67,1210.0,1590.0,1350.0,485.27,0.56,344.212.000,515.766.000,859.978.000,31/12/2002,IGTI3
92,194.7,3880.0,324.79,1220.0,1550.0,1350.0,495.69,0.58,344.212.000,515.766.000,859.978.000,30/09/2002,IGTI3
93,145.27,3810.0,278.03,1230.0,1510.0,1360.0,482.98,0.56,344.212.000,515.766.000,859.978.000,30/06/2002,IGTI3
94,201.65,3880.0,292.78,1170.0,1460.0,1260.0,503.5,0.59,344.212.000,515.766.000,859.978.000,31/03/2002,IGTI3
95,230.39,3980.0,314.4,1120.0,1440.0,1210.0,520.51,0.61,344.212.000,515.766.000,859.978.000,31/12/2001,IGTI3
96,105.24,3310.0,287.2,605.47,892.67,787.43,517.44,0.60,344.212.000,515.766.000,859.978.000,30/06/2001,IGTI3
97,216.84,3210.0,214.7,556.39,771.09,554.26,533.03,0.62,344.212.000,515.766.000,859.978.000,31/03/2001,IGTI3
98,302.88,3060.0,255.57,495.64,751.21,448.33,425.14,0.70,244.148.000,365.830.000,609.978.000,31/12/2000,IGTI3
99,159.6,2970.0,176.09,372.29,548.38,388.78,423.73,0.69,244.148.000,365.830.000,609.978.000,30/09/2000,IGTI3
100,204.06,2890.0,328.58,254.39,582.97,378.91,440.76,0.72,244.148.000,365.830.000,609.978.000,30/06/2000,IGTI3
101,134.4,2780.0,313.77,222.68,536.45,402.05,438.03,0.72,244.148.000,365.830.000,609.978.000,31/03/2000,IGTI3
0,8.65,9430.0,384.94,3600.0,3980.0,3980.0,4640.0,3.85,770.992.429,435.368.756,1.206.361.185,30/09/2025,IGTI11
1,11.58,9730.0,271.55,3820.0,4090.0,4080.0,4510.0,3.74,770.992.429,435.368.756,1.206.361.185,30/06/2025,IGTI11
2,14.59,8950.0,282.24,3840.0,4130.0,4110.0,4410.0,3.65,770.992.429,435.368.756,1.206.361.185,31/03/2025,IGTI11
3,49.04,8500.0,262.03,3170.0,3440.0,3390.0,4310.0,3.54,774.849.080,443.082.050,1.217.931.130,31/12/2024,IGTI11
4,21.48,8360.0,293.86,3200.0,3490.0,3470.0,4260.0,3.50,774.849.080,443.082.050,1.217.931.130,30/09/2024,IGTI11
5,43.08,8430.0,706.89,3290.0,4000.0,3960.0,4160.0,3.42,774.849.080,443.082.050,1.217.931.130,30/06/2024,IGTI11
6,24.48,7760.0,696.37,2640.0,3340.0,3310.0,4230.0,3.43,797.612.750,435.494.160,1.233.106.910,31/03/2024,IGTI11
7,59.47,7790.0,695.03,2670.0,3370.0,3310.0,4180.0,3.39,797.612.750,435.494.160,1.233.106.910,31/12/2023,IGTI11
8,36.68,7270.0,670.09,2230.0,2900.0,2860.0,4150.0,3.39,785.167.052,439.642.726,1.224.809.778,30/09/2023,IGTI11
9,45.32,7410.0,307.71,2780.0,3090.0,3040.0,4100.0,3.33,797.612.750,435.494.160,1.233.106.910,30/06/2023,IGTI11
10,38.34,8000.0,898.54,2810.0,3710.0,3670.0,4040.0,3.27,797.612.750,435.494.160,1.233.106.910,31/03/2023,IGTI11
11,52.16,8050.000000000001,924.02,2180.0,3100.0,3050.0,4090.0,3.32,797.612.750,435.494.160,1.233.106.910,31/12/2022,IGTI11
12,38.58,7560.0,1030.0,2210.0,3240.0,3200.0,4000.0,3.25,797.612.750,435.494.160,1.233.106.910,30/09/2022,IGTI11
13,25.84,6920.0,904.6,2430.0,3340.0,3310.0,3240.0,2.88,761.136.750,362.542.160,1.123.678.910,30/06/2022,IGTI11
14,5.65,7240.0,339.95,3040.0,3380.0,3370.0,3410.0,2.91,830.937.870,339.275.120,1.170.212.990,31/03/2022,IGTI11
15,38.93,7370.0,321.9,3100.0,3420.0,3380.0,3430.0,3.05,764.687.130,361.358.700,1.126.045.830,31/12/2021,IGTI11
16,23.61,7250.0,240.08,3180.0,3420.0,3390.0,1760.0,20.05,87.889.000,0,87.889.000,30/09/2021,IGTI11
17,33.93,7250.0,483.41,2800.0,3290.0,3250.0,1820.0,20.67,87.889.000,0,87.889.000,30/06/2021,IGTI11
18,20.48,6980.0,636.44,2850.0,3490.0,3470.0,1640.0,18.63,87.889.000,0,87.889.000,31/03/2021,IGTI11
19,28.61,7010.0,680.08,2890.0,3570.0,3550.0,1620.0,18.39,87.889.000,0,87.889.000,31/12/2020,IGTI11
20,3.27,6410.0,636.2,2400.0,3040.0,3040.0,1600.0,18.24,87.889.000,0,87.889.000,30/09/2020,IGTI11
21,6.14,6370.0,350.18,2560.0,2910.0,2910.0,1550.0,17.64,87.889.000,0,87.889.000,30/06/2020,IGTI11
22,11.17,6020.0,141.05,2480.0,2620.0,2610.0,1540.0,17.48,87.889.000,0,87.889.000,31/03/2020,IGTI11
23,46.98,5750.0,133.11,2330.0,2470.0,2420.0,1540.0,17.49,87.889.000,0,87.889.000,31/12/2019,IGTI11
24,10.94,5450.0,126.25,2140.0,2260.0,2250.0,1520.0,17.29,87.889.000,0,87.889.000,30/09/2019,IGTI11
25,22.02,5400.0,145.64,2130.0,2280.0,2260.0,1480.0,16.85,87.889.000,0,87.889.000,30/06/2019,IGTI11
26,13.29,5360.0,123.3,2140.0,2260.0,2250.0,1470.0,16.68,87.889.000,0,87.889.000,31/03/2019,IGTI11
27,24.3,5390.0,131.53,2200.0,2330.0,2300.0,1450.0,16.46,87.889.000,0,87.889.000,31/12/2018,IGTI11
28,46.99,5300.0,272.58,2070.0,2340.0,2290.0,1440.0,16.41,87.889.000,0,87.889.000,30/09/2018,IGTI11
29,42.12,5320.0,279.28,2070.0,2350.0,2310.0,1420.0,16.19,87.889.000,0,87.889.000,30/06/2018,IGTI11
30,49.12,5060.0,255.52,1820.0,2080.0,2030.0,1430.0,16.22,87.889.000,0,87.889.000,31/03/2018,IGTI11
31,52.79,5180.0,230.67,1950.0,2190.0,2130.0,1430.0,16.28,87.892.000,0,87.892.000,31/12/2017,IGTI11
32,41.08,5440.0,287.73,2080.0,2370.0,2330.0,1430.0,15.31,38.577.000,54.794.000,93.371.000,30/09/2017,IGTI11
33,38.27,5230.0,321.5,1830.0,2150.0,2110.0,1410.0,15.12,38.577.000,54.794.000,93.371.000,30/06/2017,IGTI11
34,156.91,5200.0,301.55,1840.0,2140.0,1990.0,1440.0,15.41,38.577.000,54.794.000,93.371.000,31/03/2017,IGTI11
35,156.91,5200.0,301.55,1840.0,2140.0,1990.0,1440.0,15.41,38.577.000,54.794.000,93.371.000,31/12/2016,IGTI11
36,170.9,5370.0,325.73,2060.0,2380.0,2210.0,1420.0,14.75,38.582.000,57.812.000,96.394.000,30/09/2016,IGTI11
37,94.2,5140.0,350.67,1810.0,2160.0,2070.0,1410.0,14.59,38.582.000,57.812.000,96.394.000,30/06/2016,IGTI11
38,135.52,5330.0,359.42,1960.0,2320.0,2180.0,1420.0,1.48,385.823.000,578.116.000,963.939.000,31/03/2016,IGTI11
39,132.88,5440.0,407.34,1960.0,2360.0,2230.0,1430.0,1.48,385.823.000,578.116.000,963.939.000,31/12/2015,IGTI11
40,189.02,5350.0,356.9,1970.0,2330.0,2140.0,1440.0,1.50,385.823.000,578.116.000,963.939.000,30/09/2015,IGTI11
41,83.33,5650.0,379.46,1770.0,2150.0,2060.0,1590.0,1.65,385.823.000,578.116.000,963.939.000,30/06/2015,IGTI11
42,94.33,5660.0,314.81,1810.0,2130.0,2030.0,1590.0,1.65,385.823.000,578.116.000,963.939.000,31/03/2015,IGTI11
43,259.13,5830.0,339.95,2000.0,2340.0,2080.0,1580.0,1.64,385.823.000,578.116.000,963.939.000,31/12/2014,IGTI11
44,246.5,6000.0,309.07,2020.0,2330.0,2080.0,1630.0,1.70,385.823.000,578.116.000,963.939.000,30/09/2014,IGTI11
45,67.25,5770.0,320.98,1810.0,2130.0,2070.0,1630.0,1.69,385.823.000,578.116.000,963.939.000,30/06/2014,IGTI11
46,123.99,5600.0,356.88,1700.0,2060.0,1940.0,1730.0,1.79,385.823.000,578.116.000,963.939.000,31/03/2014,IGTI11
47,279.39,5770.0,341.39,1880.0,2220.0,1940.0,1730.0,1.79,385.823.000,578.116.000,963.939.000,31/12/2013,IGTI11
48,462.54,5680.0,301.08,1840.0,2140.0,1680.0,1720.0,1.78,385.823.000,578.116.000,963.939.000,30/09/2013,IGTI11
49,798.26,5410.0,308.07,1690.0,2000.0,1200.0,1720.0,1.78,385.823.000,578.116.000,963.939.000,30/06/2013,IGTI11
50,1280.0,5280.0,296.7,1850.0,2150.0,864.32,1660.0,1.72,385.823.000,578.116.000,963.939.000,31/03/2013,IGTI11
51,1710.0,16860.0,953.41,7050.0,8010.0,6290.0,1670.0,1.73,385.823.000,578.116.000,963.939.000,31/12/2012,IGTI11
52,2320.0,16780.0,1010.0,6660.0,7670.0,5350.0,1670.0,1.73,385.823.000,578.116.000,963.939.000,30/09/2012,IGTI11
53,2220.0,16360.0,989.81,6700.0,7690.0,5470.0,1600.0,1.66,385.823.000,578.116.000,963.939.000,30/06/2012,IGTI11
54,3700.0,17340.0,1050.0,6810.0,7850.0,4160.0,1760.0,1.82,385.823.000,578.116.000,963.939.000,31/03/2012,IGTI11
55,3160.0,17200.0,1090.0,6160.0,7260.0,4100.0,1670.0,1.73,385.823.000,578.116.000,963.939.000,31/12/2011,IGTI11
56,3090.0,16740.0,1100.0,5660.0,6760.0,3670.0,1730.0,1.80,385.823.000,578.116.000,963.939.000,30/09/2011,IGTI11
57,2960.0,16219.999999999998,942.04,5150.0,6090.0,3130.0,1870.0,1.94,385.823.000,578.116.000,963.939.000,30/06/2011,IGTI11
58,3940.0,16990.0,1030.0,5590.0,6610.0,2670.0,1860.0,1.93,385.823.000,578.116.000,963.939.000,31/03/2011,IGTI11
59,2940.0,20070.0,1810.0,6840.0,8640.0,5710.0,1080.0,1.12,385.823.000,578.116.000,963.939.000,31/12/2010,IGTI11
60,3020.0,20070.0,2030.0,6870.0,8900.0,5880.0,1160.0,1.21,385.823.000,578.116.000,963.939.000,30/09/2010,IGTI11
61,2800.0,20040.0,2800.0,6250.0,9050.0,6240.0,1140.0,1.18,385.823.000,578.116.000,963.939.000,30/06/2010,IGTI11
62,2350.0,19700.0,2320.0,6150.0,8470.0,6120.0,1130.0,1.17,385.823.000,578.116.000,963.939.000,31/03/2010,IGTI11
63,2180.0,15440.0,1780.0,5740.0,7520.0,5340.0,941.84,0.98,385.823.000,578.116.000,963.939.000,31/12/2009,IGTI11
64,1700.0,14710.0,2050.0,5200.0,7250.0,5550.0,845.23,0.88,385.823.000,578.116.000,963.939.000,30/09/2009,IGTI11
65,1740.0,14350.0,1420.0,5970.0,7390.0,5650.0,824.13,0.85,385.823.000,578.116.000,963.939.000,30/06/2009,IGTI11
66,1910.0,14100.0,1290.0,5430.0,6720.0,4810.0,839.2,0.87,385.823.000,578.116.000,963.939.000,31/03/2009,IGTI11
67,2630.0,10930.0,900.34,4740.0,5640.0,3010.0,831.17,0.86,385.823.000,578.116.000,963.939.000,31/12/2008,IGTI11
68,2290.0,10350.0,519.15,4580.0,5100.0,2810.0,856.32,0.89,385.823.000,578.116.000,963.939.000,30/09/2008,IGTI11
69,1860.0,9460.0,1410.0,2640.0,4050.0,2190.0,911.93,0.95,385.823.000,578.116.000,963.939.000,30/06/2008,IGTI11
70,1450.0,5000.0,390.79,1260.0,1650.0,201.37,913.62,0.95,385.823.000,578.116.000,963.939.000,31/03/2008,IGTI11
71,1260.0,4860.0,384.18,1090.0,1480.0,216.61,912.39,0.95,385.823.000,578.116.000,963.939.000,31/12/2007,IGTI11
72,1210.0,4670.0,328.07,1110.0,1440.0,231.38,904.93,0.94,385.823.000,578.116.000,963.939.000,30/09/2007,IGTI11
73,1110.0,4410.0,220.49,1050.0,1270.0,157.58,890.62,0.92,385.823.000,578.116.000,963.939.000,30/06/2007,IGTI11
74,1070.0,4240.0,220.17,894.15,1110.0,44.3,882.35,0.92,385.823.000,578.116.000,963.939.000,31/03/2007,IGTI11
75,571.47,3760.0,263.4,925.03,1190.0,616.96,598.27,0.62,385.823.000,578.116.000,963.939.000,31/12/2006,IGTI11
76,436.26,3590.0,254.47,855.79,1110.0,674.0,588.14,0.61,385.823.000,578.116.000,963.939.000,30/09/2006,IGTI11
77,441.33,3560.0,297.95,866.85,1160.0,723.47,569.37,0.59,385.823.000,578.116.000,963.939.000,30/06/2006,IGTI11
78,609.01,3720.0,416.01,912.91,1330.0,719.92,563.55,0.58,385.823.000,578.116.000,963.939.000,31/03/2006,IGTI11
79,465.63,3650.0,455.02,751.49,1210.0,740.88,557.83,0.58,385.823.000,578.116.000,963.939.000,31/12/2005,IGTI11
80,472.47,3670.0,496.1,856.02,1350.0,879.65,433.08,0.50,344.212.000,515.766.000,859.978.000,30/09/2005,IGTI11
81,461.06,3630.0,463.81,937.59,1400.0,940.34,425.88,0.50,344.212.000,515.766.000,859.978.000,30/06/2005,IGTI11
82,571.24,3760.0,368.07,1090.0,1460.0,886.61,431.84,0.50,344.212.000,515.766.000,859.978.000,31/03/2005,IGTI11
83,631.01,3840.0,368.83,1170.0,1540.0,906.02,426.56,0.50,344.212.000,515.766.000,859.978.000,31/12/2004,IGTI11
84,556.94,3760.0,399.21,1150.0,1550.0,996.67,415.17,0.48,344.212.000,515.766.000,859.978.000,30/09/2004,IGTI11
85,553.71,3770.0,420.99,1200.0,1620.0,1060.0,407.9,0.47,344.212.000,515.766.000,859.978.000,30/06/2004,IGTI11
86,512.92,4030.000000000001,532.92,1200.0,1740.0,1220.0,419.04,0.49,344.212.000,515.766.000,859.978.000,31/03/2004,IGTI11
87,535.42,4140.0,492.17,1230.0,1730.0,1190.0,419.8,0.49,344.212.000,515.766.000,859.978.000,31/12/2003,IGTI11
88,320.65,3900.0,507.67,1130.0,1640.0,1310.0,425.71,0.50,344.212.000,515.766.000,859.978.000,30/09/2003,IGTI11
89,259.35,3870.0,455.27,1190.0,1650.0,1390.0,434.62,0.51,344.212.000,515.766.000,859.978.000,30/06/2003,IGTI11
90,229.81,3960.0,301.96,1260.0,1560.0,1330.0,471.31,0.55,344.212.000,515.766.000,859.978.000,31/03/2003,IGTI11
91,233.34,4010.0,381.67,1210.0,1590.0,1350.0,485.27,0.56,344.212.000,515.766.000,859.978.000,31/12/2002,IGTI11
92,194.7,3880.0,324.79,1220.0,1550.0,1350.0,495.69,0.58,344.212.000,515.766.000,859.978.000,30/09/2002,IGTI11
93,145.27,3810.0,278.03,1230.0,1510.0,1360.0,482.98,0.56,344.212.000,515.766.000,859.978.000,30/06/2002,IGTI11
94,201.65,3880.0,292.78,1170.0,1460.0,1260.0,503.5,0.59,344.212.000,515.766.000,859.978.000,31/03/2002,IGTI11
95,230.39,3980.0,314.4,1120.0,1440.0,1210.0,520.51,0.61,344.212.000,515.766.000,859.978.000,31/12/2001,IGTI11
96,105.24,3310.0,287.2,605.47,892.67,787.43,517.44,0.60,344.212.000,515.766.000,859.978.000,30/06/2001,IGTI11
97,216.84,3210.0,214.7,556.39,771.09,554.26,533.03,0.62,344.212.000,515.766.000,859.978.000,31/03/2001,IGTI11
98,302.88,3060.0,255.57,495.64,751.21,448.33,425.14,0.70,244.148.000,365.830.000,609.978.000,31/12/2000,IGTI11
99,159.6,2970.0,176.09,372.29,548.38,388.78,423.73,0.69,244.148.000,365.830.000,609.978.000,30/09/2000,IGTI11
100,204.06,2890.0,328.58,254.39,582.97,378.91,440.76,0.72,244.148.000,365.830.000,609.978.000,30/06/2000,IGTI11
101,134.4,2780.0,313.77,222.68,536.45,402.05,438.03,0.72,244.148.000,365.830.000,609.978.000,31/03/2000,IGTI11
0,1240.0,5590.0,343.6,704.32,1050.0,-191.81,3150.0,9.63,327.611.110,0,327.611.110,30/09/2025,INTB3
1,825.65,5210.0,299.44,685.91,985.35,159.7,3080.0,9.39,327.611.110,0,327.611.110,30/06/2025,INTB3
2,647.93,5120.0,240.23,738.3,978.54,330.61,2940.0,8.98,327.611.110,0,327.611.110,31/03/2025,INTB3
3,887.97,5570.0,218.1,723.63,941.73,53.76,2940.0,8.98,327.611.110,0,327.611.110,31/12/2024,INTB3
4,1130.0,5950.0,189.28,788.45,977.73,-155.91,2840.0,8.68,327.611.110,0,327.611.110,30/09/2024,INTB3
5,1250.0,5530.0,168.49,746.26,914.75,-334.85,2780.0,8.47,327.611.110,0,327.611.110,30/06/2024,INTB3
6,1360.0,5120.0,139.88,814.96,954.83,-409.92,2660.0,8.11,327.611.110,0,327.611.110,31/03/2024,INTB3
7,1300.0,4890.0,125.65,801.68,927.33,-375.84,2600.0,7.94,327.611.110,0,327.611.110,31/12/2023,INTB3
8,1200.0,4720.0,135.94,800.23,936.16,-262.31,2470.0,7.53,327.611.110,0,327.611.110,30/09/2023,INTB3
9,1310.0,4760.0,165.6,814.83,980.43,-334.51,2410.0,7.36,327.611.110,0,327.611.110,30/06/2023,INTB3
10,1370.0,4860.0,187.01,831.84,1020.0,-347.53,2290.0,0.00,327.611.110,0,0,31/03/2023,INTB3
11,1560.0,4990.0,246.36,851.11,1100.0,-459.35,2230.0,0.00,327.611.110,0,0,31/12/2022,INTB3
12,903.05,4370.0,281.58,381.63,663.21,-239.84,2130.0,0.00,327.611.110,0,0,30/09/2022,INTB3
13,654.2,4000.0,234.12,308.21,542.33,-111.87,2050.0,6.27,327.611.110,0,327.611.110,30/06/2022,INTB3
14,662.93,3350.0,129.82,286.34,416.17,-246.77,1980.0,6.03,327.611.110,0,327.611.110,31/03/2022,INTB3
15,940.86,3560.0,141.33,312.66,453.99,-486.87,1900.0,5.80,327.611.110,0,327.611.110,31/12/2021,INTB3
16,947.74,3150.0,143.36,262.34,405.7,-542.05,1830.0,5.60,327.611.110,0,327.611.110,30/09/2021,INTB3
17,927.42,2950.0,147.44,278.61,426.05,-501.37,1820.0,5.54,327.611.110,0,327.611.110,30/06/2021,INTB3
18,1130.0,3060.0,152.88,320.33,473.21,-656.24,1730.0,5.28,327.611.110,0,327.611.110,31/03/2021,INTB3
19,752.98,2440.0,151.58,349.95,501.53,-251.45,976.23,34.67,28.161.111,0,28.161.111,31/12/2020,INTB3
20,619.0,2060.0,162.1,315.94,478.04,-140.96,829.24,0.03,28.161.111.000,0,28.161.111.000,30/09/2020,INTB3
21,618.23,1920.0,242.0,349.51,591.52,-26.72,746.83,0.03,28.161.111.000,0,28.161.111.000,30/06/2020,INTB3
